label,value,slug ,optionType
"AISSMS Institute of Management, Pune","aissms institute of management, pune","aissms-institute-of-management,-pune",institute
"Aizza College of Engineering and Technology, Adilabad","aizza college of engineering and technology, adilabad","aizza-college-of-engineering-and-technology,-adilabad",institute
"AJ College of Science and Technology, Thonnakkal","aj college of science and technology, thonnakkal","aj-college-of-science-and-technology,-thonnakkal",institute
"AJ Institute of Engineering and Technology, Mangalore","aj institute of engineering and technology, mangalore","aj-institute-of-engineering-and-technology,-mangalore",institute
"AJ Institute of Management, Mangalore","aj institute of management, mangalore","aj-institute-of-management,-mangalore",institute
"Ajay Binay Institute of Technology, Cuttack","ajay binay institute of technology, cuttack","ajay-binay-institute-of-technology,-cuttack",institute
"Ajay Kumar Garg Institute of Management, Ghaziabad","ajay kumar garg institute of management, ghaziabad","ajay-kumar-garg-institute-of-management,-ghaziabad",institute
"Ajeenkya DY Patil University, Pune","ajeenkya dy patil university, pune","ajeenkya-dy-patil-university,-pune",institute
"Ajitdada Pawar College of Polytechnic, Ahmednagar","ajitdada pawar college of polytechnic, ahmednagar","ajitdada-pawar-college-of-polytechnic,-ahmednagar",institute
"AJK College of Arts and Science, Coimbatore","ajk college of arts and science, coimbatore","ajk-college-of-arts-and-science,-coimbatore",institute
"AJK Institute of Management, Navakkarai","ajk institute of management, navakkarai","ajk-institute-of-management,-navakkarai",institute
"Ajmer Institute of Technology, Ajmer","ajmer institute of technology, ajmer","ajmer-institute-of-technology,-ajmer",institute
"AJMVP New Arts Commerce and Science College, Ahmednagar","ajmvp new arts commerce and science college, ahmednagar","ajmvp-new-arts-commerce-and-science-college,-ahmednagar",institute
"AJMVP'S HKCCSM Institute of Management Research and Rural Development, Ahmednagar","ajmvp's hkccsm institute of management research and rural development, ahmednagar","ajmvp's-hkccsm-institute-of-management-research-and-rural-development,-ahmednagar",institute
"Akal College of Agriculture, Sirmour","akal college of agriculture, sirmour","akal-college-of-agriculture,-sirmour",institute
"Akal College of Economics Commerce and Management, Sirmour","akal college of economics commerce and management, sirmour","akal-college-of-economics-commerce-and-management,-sirmour",institute
"Akal College of Engineering and Technology, Sirmour","akal college of engineering and technology, sirmour","akal-college-of-engineering-and-technology,-sirmour",institute
"Akash Institute of Technology, Kanina","akash institute of technology, kanina","akash-institute-of-technology,-kanina",institute
"Akemi Business School, Pune","akemi business school, pune","akemi-business-school,-pune",institute
"AKGEC Ghaziabad, Ajay Kumar Garg Engineering College","akgec ghaziabad, ajay kumar garg engineering college","akgec-ghaziabad,-ajay-kumar-garg-engineering-college",institute
"Akido College of Engineering, Bahadurgarh","akido college of engineering, bahadurgarh","akido-college-of-engineering,-bahadurgarh",institute
"Akila College of Engineering and Management Technology, Bathinda","akila college of engineering and management technology, bathinda","akila-college-of-engineering-and-management-technology,-bathinda",institute
"Akkineni Nageswara Rao College, Gudivada","akkineni nageswara rao college, gudivada","akkineni-nageswara-rao-college,-gudivada",institute
"Aklia College of Engineering and Management Technology, Bathinda","aklia college of engineering and management technology, bathinda","aklia-college-of-engineering-and-management-technology,-bathinda",institute
"Aklia Polytechnic College, Bathinda","aklia polytechnic college, bathinda","aklia-polytechnic-college,-bathinda",institute
"AKNM Government Polytechnic College, Tirurangadi","aknm government polytechnic college, tirurangadi","aknm-government-polytechnic-college,-tirurangadi",institute
"Akole Taluka Education Society's Technical Campus, Ahmednagar","akole taluka education society's technical campus, ahmednagar","akole-taluka-education-society's-technical-campus,-ahmednagar",institute
"Akole Taluka Education Societys Faculty of Polytechnic, Akole","akole taluka education societys faculty of polytechnic, akole","akole-taluka-education-societys-faculty-of-polytechnic,-akole",institute
"AKRG College of Engineering and Technology, Nallajerla","akrg college of engineering and technology, nallajerla","akrg-college-of-engineering-and-technology,-nallajerla",institute
"AKS Management College, Lucknow","aks management college, lucknow","aks-management-college,-lucknow",institute
"AKS University, Satna","aks university, satna","aks-university,-satna",institute
"Akshara Institute of Management and Technology, Tirupati","akshara institute of management and technology, tirupati","akshara-institute-of-management-and-technology,-tirupati",institute
"Akshara Polytechnic College, Chilkur","akshara polytechnic college, chilkur","akshara-polytechnic-college,-chilkur",institute
"Akshay Academy College, Indore","akshay academy college, indore","akshay-academy-college,-indore",institute
"Akshaya Bharathi Institute of Technology, Hyderabad","akshaya bharathi institute of technology, hyderabad","akshaya-bharathi-institute-of-technology,-hyderabad",institute
"Akshaya College of Engineering and Technology, Coimbatore","akshaya college of engineering and technology, coimbatore","akshaya-college-of-engineering-and-technology,-coimbatore",institute
"Akshaya Institute of Management Studies, Coimbatore","akshaya institute of management studies, coimbatore","akshaya-institute-of-management-studies,-coimbatore",institute
"Akshaya Institute of Technology, Tumkur","akshaya institute of technology, tumkur","akshaya-institute-of-technology,-tumkur",institute
"Aksheyaa College of Engineering, Kancheepuram","aksheyaa college of engineering, kancheepuram","aksheyaa-college-of-engineering,-kancheepuram",institute
"AKT Memorial College of Engineering and Technology, Villupuram","akt memorial college of engineering and technology, villupuram","akt-memorial-college-of-engineering-and-technology,-villupuram",institute
"AKT Memorial Polytechnic College, Kallakurichi","akt memorial polytechnic college, kallakurichi","akt-memorial-polytechnic-college,-kallakurichi",institute
"Akula Sree Ramulu Institute of Engineering and Technology, Tadepalligudem","akula sree ramulu institute of engineering and technology, tadepalligudem","akula-sree-ramulu-institute-of-engineering-and-technology,-tadepalligudem",institute
"Akula Sreeramulu College of Engineering, Tanuku","akula sreeramulu college of engineering, tanuku","akula-sreeramulu-college-of-engineering,-tanuku",institute
"AKY Polytechnic College, Tirunelveli","aky polytechnic college, tirunelveli","aky-polytechnic-college,-tirunelveli",institute
"Al Ameen Institute of Management Studies, Bangalore","al ameen institute of management studies, bangalore","al-ameen-institute-of-management-studies,-bangalore",institute
"Al Ameen Polytechnic College, Nanjaiuthukuli","al ameen polytechnic college, nanjaiuthukuli","al-ameen-polytechnic-college,-nanjaiuthukuli",institute
"Al Ameer College of Engineering and Information Technology, Visakhapatnam","al ameer college of engineering and information technology, visakhapatnam","al-ameer-college-of-engineering-and-information-technology,-visakhapatnam",institute
"Al Azhar College of Arts and Science, Idukki","al azhar college of arts and science, idukki","al-azhar-college-of-arts-and-science,-idukki",institute
"Al Azhar College of Engineering and Technology, Idukki","al azhar college of engineering and technology, idukki","al-azhar-college-of-engineering-and-technology,-idukki",institute
"Al Azhar Polytechnic College, Thodupuzha","al azhar polytechnic college, thodupuzha","al-azhar-polytechnic-college,-thodupuzha",institute
"Al Kabir Polytechnic, Jamshedpur","al kabir polytechnic, jamshedpur","al-kabir-polytechnic,-jamshedpur",institute
"Al Qurmoshi Institute of Business Management, Hyderabad","al qurmoshi institute of business management, hyderabad","al-qurmoshi-institute-of-business-management,-hyderabad",institute
"Al Salama Institute of Architecture, Malappuram","al salama institute of architecture, malappuram","al-salama-institute-of-architecture,-malappuram",institute
"Al-Ameen College, Edathala","al-ameen college, edathala","al-ameen-college,-edathala",institute
"Al-Ameen Educational and Medical Foundation's College of Engineering and Management Study, Pune","al-ameen educational and medical foundation's college of engineering and management study, pune","al-ameen-educational-and-medical-foundation's-college-of-engineering-and-management-study,-pune",institute
"Al-Ameen Engineering College, Erode","al-ameen engineering college, erode","al-ameen-engineering-college,-erode",institute
"Al-Ameen Engineering College, Palakkad","al-ameen engineering college, palakkad","al-ameen-engineering-college,-palakkad",institute
"Al-Barkaat Institute of Management Studies, Aligarh","al-barkaat institute of management studies, aligarh","al-barkaat-institute-of-management-studies,-aligarh",institute
"Al-Falah School of Commerce and Management, Faridabad","al-falah school of commerce and management, faridabad","al-falah-school-of-commerce-and-management,-faridabad",institute
"Al-Falah School of Engineering and Technology, Faridabad","al-falah school of engineering and technology, faridabad","al-falah-school-of-engineering-and-technology,-faridabad",institute
"Al-Falah University Polytechnic, Faridabad","al-falah university polytechnic, faridabad","al-falah-university-polytechnic,-faridabad",institute
"Al-Habeeb College of Engineering and Technology, Hyderabad","al-habeeb college of engineering and technology, hyderabad","al-habeeb-college-of-engineering-and-technology,-hyderabad",institute
"Al-Huda Polytechnic, Nellore","al-huda polytechnic, nellore","al-huda-polytechnic,-nellore",institute
