label,value,slug,optionType
Population Services International,population services international,population-services-international,company
POSCO India Holdings Private Limited,posco india holdings private limited,posco-india-holdings-private-limited,company
Positive Edge Technology,positive edge technology,positive-edge-technology,company
Pothys Private Limited,pothys private limited,pothys-private-limited,company
Power Finance Corporation Limited,power finance corporation limited,power-finance-corporation-limited,company
Power Grid Corporation of India Limited,power grid corporation of india limited,power-grid-corporation-of-india-limited,company
Power2SME Private Limited,power2sme private limited,power2sme-private-limited,company
Powerweave Software Services Private Limited,powerweave software services private limited,powerweave-software-services-private-limited,company
PPD Pharmaceutical Development India Private Limited,ppd pharmaceutical development india private limited,ppd-pharmaceutical-development-india-private-limited,company
Practo,practo,practo,company
Pragati Electricals Private Limited,pragati electricals private limited,pragati-electricals-private-limited,company
Praj Industries Limited,praj industries limited,praj-industries-limited,company
Prakshal Infotech Private Limited,prakshal infotech private limited,prakshal-infotech-private-limited,company
Pramati Technologies Private Limited,pramati technologies private limited,pramati-technologies-private-limited,company
Prana Studios,prana studios,prana-studios,company
Pratiti Technologies PrivateLimited,pratiti technologies privatelimited,pratiti-technologies-privatelimited,company
Prazision Tech Private Limited,prazision tech private limited,prazision-tech-private-limited,company
Precia Pharma Private Limited,precia pharma private limited,precia-pharma-private-limited,company
Precision Automation And Robotics India Limited,precision automation and robotics india limited,precision-automation-and-robotics-india-limited,company
Precision Bearings Private Limited,precision bearings private limited,precision-bearings-private-limited,company
Predictive homoeopathy Private Limited,predictive homoeopathy private limited,predictive-homoeopathy-private-limited,company
Prem Motors Private Limited,prem motors private limited,prem-motors-private-limited,company
Premas Biotech,premas biotech,premas-biotech,company
Premier Seals India Private Limited,premier seals india private limited,premier-seals-india-private-limited,company
Present Media Private Limited,present media private limited,present-media-private-limited,company
Prestige Estates Projects Limited,prestige estates projects limited,prestige-estates-projects-limited,company
Pret interpret clothing Private Limited,pret interpret clothing private limited,pret-interpret-clothing-private-limited,company
Price Waterhouse Coopers Private Limited (pWC),price waterhouse coopers private limited (pwc),price-waterhouse-coopers-private-limited-(pwc),company
Pride Technologies India Private Limited,pride technologies india private limited,pride-technologies-india-private-limited,company
Prime Focus Technologies,prime focus technologies,prime-focus-technologies,company
Prime KI Software Solutions,prime ki software solutions,prime-ki-software-solutions,company
Prime Opinion Analysis India Private Limited,prime opinion analysis india private limited,prime-opinion-analysis-india-private-limited,company
Prime Technology group,prime technology group,prime-technology-group,company
PrimEra Medical Technologies Private Limited,primera medical technologies private limited,primera-medical-technologies-private-limited,company
PrimeSoft Solutions Inc.,primesoft solutions inc.,primesoft-solutions-inc.,company
Primoris Services,primoris services,primoris-services,company
Primus Software Development India,primus software development india,primus-software-development-india,company
Prince Pipes and Fittings Limited,prince pipes and fittings limited,prince-pipes-and-fittings-limited,company
Principal Financial,principal financial,principal-financial,company
Principal Global Services Private Limited,principal global services private limited,principal-global-services-private-limited,company
Prithvi Information Solutions,prithvi information solutions,prithvi-information-solutions,company
Privilege Groups of Hotels,privilege groups of hotels,privilege-groups-of-hotels,company
Priya Softweb Solutions Private Limited,priya softweb solutions private limited,priya-softweb-solutions-private-limited,company
Procter & Gamble Hygiene and Health Care Limited,procter & gamble hygiene and health care limited,procter-&-gamble-hygiene-and-health-care-limited,company
Prodapt Solutions Private Limited,prodapt solutions private limited,prodapt-solutions-private-limited,company
Profile X Consultants,profile x consultants,profile-x-consultants,company
Progressive Infovision Private Limited,progressive infovision private limited,progressive-infovision-private-limited,company
Projects and Development India Limited,projects and development india limited,projects-and-development-india-limited,company
ProPhoenix Technologies Private Limited,prophoenix technologies private limited,prophoenix-technologies-private-limited,company
Prospance Infotech,prospance infotech,prospance-infotech,company
Protection force,protection force,protection-force,company
ProVal Technologies,proval technologies,proval-technologies,company
Province Infotech,province infotech,province-infotech,company
Proviso Builders & Developers,proviso builders & developers,proviso-builders-&-developers,company
PRS Permacel Private Limited,prs permacel private limited,prs-permacel-private-limited,company
Prudent CAS Limited,prudent cas limited,prudent-cas-limited,company
Prudential Financial,prudential financial,prudential-financial,company
PS Group,ps group,ps-group,company
PSG Institute of Medical Science and Research & Hospitals,psg institute of medical science and research & hospitals,psg-institute-of-medical-science-and-research-&-hospitals,company
PSP Projects Limited,psp projects limited,psp-projects-limited,company
Public Health Foundation of India,public health foundation of india,public-health-foundation-of-india,company
Public Service Enterprise Group,public service enterprise group,public-service-enterprise-group,company
Public Storage,public storage,public-storage,company
Publicis Communications Private Limited,publicis communications private limited,publicis-communications-private-limited,company
Publicis Groupe,publicis groupe,publicis-groupe,company
Publicis India,publicis india,publicis-india,company
Publix Super Markets,publix super markets,publix-super-markets,company
PubMatic India Private Limited,pubmatic india private limited,pubmatic-india-private-limited,company
Puget Energy,puget energy,puget-energy,company
Pulcra Chemicals,pulcra chemicals,pulcra-chemicals,company
Pulp Strategy Communication Private Limited,pulp strategy communication private limited,pulp-strategy-communication-private-limited,company
Pulte Group,pulte group,pulte-group,company
Puma Sports,puma sports,puma-sports,company
Punctlious Elective Technology,punctlious elective technology,punctlious-elective-technology,company
Pune Institute of Business Management,pune institute of business management,pune-institute-of-business-management,company
Pune Property King Private Limited,pune property king private limited,pune-property-king-private-limited,company
Punjab National Bank,punjab national bank,punjab-national-bank,company
Puranik Builders,puranik builders,puranik-builders,company
Puraniks Buildcon Private Limited,puraniks buildcon private limited,puraniks-buildcon-private-limited,company
Puravankara Limited,puravankara limited,puravankara-limited,company
PureSoftware Private Limited,puresoftware private limited,puresoftware-private-limited,company
Puretech Internet,puretech internet,puretech-internet,company
Purple KPO Services PrivateLimited,purple kpo services privatelimited,purple-kpo-services-privatelimited,company
PVR Limited,pvr limited,pvr-limited,company
Pyramid IT Consulting,pyramid it consulting,pyramid-it-consulting,company
Q2A Media Services Private Limited,q2a media services private limited,q2a-media-services-private-limited,company
